잠실나루(215),2017-04-24,승차,128 ,848 ,2794 ,2922 ,1592 ,1096 ,1015 ,911 ,921 ,1034 ,1040 ,1188 ,1338 ,1610 ,970 ,695 ,525 ,364 ,126 ,37 ,0 
잠실나루(215),2017-04-24,하차,77 ,404 ,1116 ,2016 ,1282 ,981 ,807 ,937 ,974 ,907 ,930 ,951 ,1068 ,1784 ,2007 ,1169 ,1126 ,1065 ,622 ,223 ,0 
잠실나루(215),2017-04-25,승차,123 ,774 ,2720 ,3034 ,1667 ,1096 ,1041 ,1010 ,982 ,992 ,976 ,1249 ,1330 ,1601 ,872 ,655 ,571 ,329 ,161 ,27 ,0 
잠실나루(215),2017-04-25,하차,72 ,418 ,1037 ,2083 ,1284 ,881 ,793 ,956 ,1017 ,981 ,889 ,986 ,1132 ,1855 ,1903 ,1152 ,1093 ,1062 ,616 ,246 ,0 
잠실나루(215),2017-04-26,승차,132 ,1030 ,2694 ,2967 ,1686 ,1191 ,1082 ,972 ,1002 ,965 ,1114 ,1172 ,1367 ,1742 ,919 ,663 ,573 ,324 ,157 ,37 ,0 
잠실나루(215),2017-04-26,하차,62 ,390 ,1050 ,1939 ,1180 ,1027 ,816 ,1035 ,1009 ,1023 ,947 ,938 ,1112 ,1932 ,1836 ,1086 ,1110 ,1160 ,703 ,256 ,0 
잠실나루(215),2017-04-27,승차,119 ,734 ,2668 ,3002 ,1659 ,1178 ,1102 ,1085 ,951 ,965 ,1004 ,1220 ,1398 ,1604 ,897 ,663 ,546 ,338 ,145 ,37 ,0 
잠실나루(215),2017-04-27,하차,69 ,399 ,988 ,2038 ,1327 ,1052 ,896 ,1021 ,1030 ,925 ,878 ,863 ,1119 ,1782 ,1755 ,1089 ,1099 ,1196 ,781 ,282 ,0 
잠실나루(215),2017-04-28,승차,112 ,754 ,2518 ,2882 ,1579 ,1209 ,1113 ,1103 ,1062 ,1069 ,1099 ,1201 ,1436 ,1943 ,1158 ,722 ,562 ,351 ,163 ,32 ,0 
잠실나루(215),2017-04-28,하차,45 ,494 ,1053 ,3178 ,1830 ,1096 ,848 ,985 ,1051 ,981 ,897 ,970 ,1284 ,1920 ,1924 ,1153 ,1025 ,1066 ,799 ,312 ,0 
잠실나루(215),2017-04-29,승차,97 ,252 ,474 ,832 ,1030 ,982 ,1096 ,1318 ,1008 ,832 ,987 ,890 ,930 ,592 ,539 ,432 ,373 ,274 ,110 ,0 ,0 
잠실나루(215),2017-04-29,하차,50 ,257 ,337 ,574 ,810 ,522 ,623 ,709 ,812 ,886 ,834 ,857 ,880 ,828 ,707 ,699 ,681 ,616 ,527 ,11 ,0 
잠실나루(215),2017-04-30,승차,72 ,152 ,222 ,498 ,607 ,598 ,623 ,707 ,739 ,686 ,552 ,580 ,650 ,490 ,371 ,313 ,241 ,178 ,101 ,0 ,0 
잠실나루(215),2017-04-30,하차,31 ,169 ,202 ,254 ,367 ,332 ,378 ,372 ,479 ,466 ,584 ,649 ,658 ,698 ,525 ,540 ,449 ,473 ,393 ,0 ,0 
잠실(216),2017-04-01,승차,472 ,1237 ,1761 ,3054 ,3486 ,3277 ,4121 ,5290 ,6493 ,6412 ,6890 ,8502 ,8312 ,8703 ,7915 ,8296 ,6896 ,5772 ,1970 ,14 ,0 
잠실(216),2017-04-01,하차,205 ,1726 ,2104 ,2887 ,4661 ,4564 ,6184 ,6699 ,7102 ,7731 ,8132 ,7877 ,6896 ,6364 ,5052 ,3761 ,3377 ,2829 ,2352 ,445 ,0 
잠실(216),2017-04-02,승차,310 ,789 ,933 ,1751 ,2354 ,2374 ,2844 ,3866 ,5214 ,5343 ,6068 ,7378 ,7856 ,8387 ,8040 ,6915 ,37273 ,20596 ,5044 ,9 ,0 
잠실(216),2017-04-02,하차,147 ,934 ,1277 ,2432 ,4098 ,3891 ,5667 ,6461 ,7561 ,8161 ,9505 ,11127 ,12965 ,15274 ,17940 ,19333 ,4467 ,2708 ,1531 ,63 ,0 
잠실(216),2017-04-03,승차,647 ,2495 ,7196 ,9950 ,6171 ,3521 ,3178 ,3390 ,3922 ,4147 ,4851 ,4936 ,6688 ,9249 ,7357 ,6207 ,5699 ,4393 ,1411 ,230 ,0 
잠실(216),2017-04-03,하차,236 ,1783 ,4321 ,7103 ,6134 ,4158 ,4432 ,4217 ,4193 ,4279 ,4200 ,4745 ,5999 ,9114 ,8860 ,4690 ,3982 ,4346 ,2081 ,638 ,0 
잠실(216),2017-04-04,승차,559 ,2312 ,7296 ,9753 ,6261 ,3635 ,3274 ,3275 ,3764 ,3910 ,4321 ,4867 ,6892 ,9848 ,7033 ,6020 ,5547 ,4661 ,1942 ,254 ,0 
잠실(216),2017-04-04,하차,231 ,1767 ,4140 ,7387 ,5690 ,3770 ,4309 ,3736 ,3925 ,4141 ,4444 ,4658 ,6287 ,9855 ,8326 ,4859 ,4589 ,4314 ,2357 ,737 ,0 
잠실(216),2017-04-05,승차,523 ,2193 ,6924 ,9633 ,6343 ,3445 ,3245 ,3216 ,3665 ,3696 ,4276 ,4545 ,6153 ,9265 ,6136 ,5517 ,4898 ,4271 ,1672 ,193 ,1 
잠실(216),2017-04-05,하차,206 ,1616 ,4208 ,7189 ,5706 ,3703 ,3848 ,3423 ,3492 ,4048 ,3658 ,4484 ,5558 ,9927 ,8227 ,4234 ,3879 ,4096 ,2515 ,674 ,34 
잠실(216),2017-04-06,승차,528 ,2111 ,6688 ,9730 ,6216 ,3617 ,3273 ,3134 ,3758 ,3809 ,4408 ,5198 ,6945 ,9391 ,6660 ,6099 ,5623 ,4725 ,1833 ,274 ,0 
잠실(216),2017-04-06,하차,221 ,1641 ,4116 ,6904 ,5627 ,3914 ,4265 ,3754 ,3970 ,4234 ,4345 ,4835 ,5981 ,9526 ,8548 ,4595 ,4364 ,4517 ,2908 ,725 ,1 
잠실(216),2017-04-07,승차,564 ,2158 ,6942 ,9334 ,5877 ,3649 ,3554 ,3797 ,4354 ,4984 ,6202 ,7391 ,9206 ,12316 ,9676 ,8821 ,8159 ,7948 ,4059 ,517 ,2 
잠실(216),2017-04-07,하차,211 ,1645 ,4038 ,7750 ,6676 ,4563 ,4936 ,5139 ,5481 ,6447 ,6483 ,7530 ,8453 ,12555 ,12246 ,6018 ,4688 ,4617 ,3323 ,1086 ,37 
잠실(216),2017-04-08,승차,498 ,1351 ,2046 ,3438 ,3939 ,3563 ,4373 ,6045 ,7179 ,8639 ,11761 ,15474 ,16707 ,14773 ,13249 ,13421 ,12242 ,10239 ,3161 ,42 ,0 
잠실(216),2017-04-08,하차,222 ,2007 ,2128 ,3305 ,5168 ,5964 ,8883 ,11374 ,13696 ,15865 ,14386 ,15060 ,12269 ,9810 ,6892 ,5093 ,4355 ,3512 ,2502 ,611 ,0 
잠실(216),2017-04-09,승차,331 ,749 ,982 ,1791 ,2482 ,2532 ,3178 ,4559 ,5933 ,7624 ,10781 ,12636 ,13353 ,12317 ,10918 ,10895 ,9334 ,5905 ,1905 ,0 ,0 
잠실(216),2017-04-09,하차,125 ,1103 ,1313 ,2330 ,4563 ,5388 ,7547 ,9296 ,12033 ,11951 ,11703 ,10289 ,8669 ,6829 ,4739 ,3812 ,3035 ,2191 ,1398 ,0 ,0 
잠실(216),2017-04-10,승차,580 ,2388 ,7218 ,9707 ,6088 ,3605 ,3225 ,3497 ,4277 ,4586 ,5480 ,6287 ,7823 ,10779 ,8737 ,7912 ,7313 ,5464 ,1867 ,304 ,1 
잠실(216),2017-04-10,하차,248 ,2081 ,4485 ,7668 ,6443 ,4681 ,5683 ,4988 ,5440 ,5193 ,5533 ,6177 ,6706 ,11065 ,9638 ,5058 ,4468 ,4302 ,2151 ,724 ,1 
잠실(216),2017-04-11,승차,573 ,2294 ,7101 ,9718 ,6505 ,3756 ,3381 ,3378 ,4096 ,4370 ,5338 ,6272 ,8102 ,10438 ,8308 ,7522 ,7015 ,5447 ,2072 ,244 ,0 
잠실(216),2017-04-11,하차,224 ,1824 ,4078 ,7793 ,6448 ,4632 ,5390 ,4809 ,4513 ,5403 ,5480 ,5401 ,7071 ,10577 ,9564 ,5051 ,4418 ,4755 ,2396 ,648 ,0 
잠실(216),2017-04-12,승차,549 ,2235 ,6999 ,10093 ,6204 ,3663 ,3446 ,3600 ,4259 ,4456 ,5346 ,6028 ,7816 ,11660 ,8227 ,7367 ,6433 ,5423 ,2018 ,286 ,0 
잠실(216),2017-04-12,하차,228 ,1746 ,4375 ,7660 ,6668 ,4699 ,5352 ,4542 ,4855 ,5205 ,5337 ,5892 ,6839 ,10954 ,9109 ,4642 ,4327 ,4525 ,2481 ,690 ,0 
잠실(216),2017-04-13,승차,555 ,2258 ,7135 ,9664 ,6116 ,3731 ,3437 ,3465 ,4158 ,4271 ,5042 ,5680 ,7547 ,10530 ,7857 ,6858 ,6340 ,5071 ,2034 ,294 ,0 
잠실(216),2017-04-13,하차,203 ,1917 ,4324 ,7274 ,6672 ,4631 ,4949 ,4720 ,4704 ,4765 ,4973 ,5526 ,6349 ,10178 ,8908 ,4619 ,4478 ,4688 ,2635 ,788 ,0 
잠실(216),2017-04-14,승차,541 ,2083 ,6880 ,9228 ,5814 ,3509 ,3526 ,3601 ,4310 ,4756 ,5315 ,5851 ,7942 ,10863 ,7598 ,6502 ,5066 ,4709 ,2449 ,320 ,0 
잠실(216),2017-04-14,하차,233 ,1744 ,4037 ,8112 ,7540 ,4342 ,4607 ,4388 ,4629 ,4571 ,4642 ,4825 ,5712 ,9890 ,8457 ,4997 ,4128 ,4068 ,2740 ,954 ,0 
잠실(216),2017-04-15,승차,470 ,1134 ,1747 ,2937 ,3543 ,3563 ,4140 ,5220 ,5804 ,6381 ,7673 ,9835 ,10417 ,10752 ,8957 ,8687 ,7910 ,6198 ,2307 ,22 ,0 
잠실(216),2017-04-15,하차,207 ,1792 ,1872 ,3004 ,4719 ,5018 ,6741 ,7425 ,9026 ,8325 ,9648 ,9206 ,8046 ,6845 ,4763 ,3983 ,3369 ,3982 ,2401 ,367 ,0 
잠실(216),2017-04-16,승차,289 ,670 ,1065 ,1775 ,2557 ,2422 ,3216 ,4326 ,4909 ,5175 ,6198 ,7334 ,7765 ,8062 ,6382 ,6450 ,5603 ,3980 ,1367 ,0 ,0 
잠실(216),2017-04-16,하차,128 ,1095 ,1527 ,2250 ,3845 ,3697 ,5063 ,5988 ,6647 ,6587 ,6220 ,5741 ,6149 ,4328 ,3375 ,2607 ,2464 ,2892 ,1227 ,203 ,0 
잠실(216),2017-04-17,승차,606 ,2427 ,7090 ,9542 ,6056 ,3392 ,3021 ,3025 ,3602 ,3520 ,3884 ,4283 ,5827 ,8804 ,6176 ,4226 ,4213 ,3267 ,1092 ,180 ,0 
잠실(216),2017-04-17,하차,243 ,1906 ,4329 ,7220 ,5301 ,3485 ,3900 ,3362 ,3642 ,3268 ,3454 ,3914 ,4872 ,8325 ,7363 ,4347 ,3755 ,3875 ,2158 ,527 ,0 
잠실(216),2017-04-18,승차,543 ,2268 ,7236 ,9736 ,6134 ,3716 ,3241 ,3262 ,3832 ,3597 ,3986 ,4540 ,5643 ,9071 ,6619 ,5470 ,4562 ,3488 ,1373 ,205 ,0 
잠실(216),2017-04-18,하차,211 ,1816 ,4255 ,7408 ,6360 ,3748 ,3925 ,3351 ,3545 ,3520 ,3530 ,4478 ,4916 ,9118 ,7552 ,4314 ,3883 ,4321 ,2282 ,585 ,1 
잠실(216),2017-04-19,승차,550 ,2337 ,7110 ,9575 ,5930 ,3852 ,3405 ,3283 ,3956 ,3768 ,4344 ,4873 ,6546 ,10190 ,6819 ,5871 ,4829 ,4202 ,1356 ,229 ,0 
잠실(216),2017-04-19,하차,215 ,1794 ,4218 ,8044 ,6492 ,3825 ,3934 ,3635 ,3815 ,3622 ,4214 ,4650 ,5462 ,9577 ,7569 ,4304 ,4196 ,4385 ,2386 ,632 ,0 
잠실(216),2017-04-20,승차,555 ,2243 ,7072 ,9584 ,5828 ,3546 ,3187 ,3373 ,3884 ,3791 ,4106 ,4783 ,6642 ,9215 ,6627 ,5661 ,4804 ,4274 ,1626 ,278 ,0 
잠실(216),2017-04-20,하차,208 ,1821 ,4050 ,7294 ,6180 ,3839 ,3943 ,3537 ,3813 ,3534 ,3963 ,4465 ,5740 ,9012 ,7556 ,4438 ,4242 ,4504 ,2532 ,771 ,0 
잠실(216),2017-04-21,승차,577 ,2263 ,6775 ,9126 ,5839 ,3625 ,3342 ,3728 ,4162 ,4242 ,4730 ,5390 ,7685 ,10848 ,7821 ,6347 ,4937 ,4902 ,2429 ,312 ,0 
잠실(216),2017-04-21,하차,208 ,1774 ,4039 ,7428 ,6886 ,4036 ,4363 ,3951 ,4067 ,4392 ,4495 ,5065 ,6188 ,9697 ,8566 ,4499 ,4361 ,4320 ,2976 ,1212 ,0 
잠실(216),2017-04-22,승차,538 ,1237 ,1887 ,3190 ,3743 ,3598 ,4039 ,5027 ,5371 ,5942 ,6490 ,8030 ,8300 ,8606 ,6894 ,7910 ,7032 ,5214 ,1805 ,1 ,0 
잠실(216),2017-04-22,하차,219 ,2026 ,1959 ,3001 ,4657 ,4816 ,6038 ,6553 ,7116 ,7280 ,7167 ,7178 ,6672 ,5745 ,4289 ,3792 ,3273 ,2877 ,2360 ,101 ,0 
잠실(216),2017-04-23,승차,353 ,778 ,1012 ,1775 ,2471 ,2461 ,2977 ,3877 ,4655 ,4569 ,4751 ,5873 ,5821 ,6322 ,5620 ,6017 ,5021 ,3129 ,938 ,0 ,0 
잠실(216),2017-04-23,하차,163 ,1150 ,1376 ,2259 ,3670 ,3738 ,4420 ,4630 ,5306 ,4747 ,4891 ,4768 ,4747 ,3911 ,3209 ,2689 ,2274 ,1979 ,1277 ,0 ,0 
잠실(216),2017-04-24,승차,598 ,2475 ,7072 ,9605 ,5948 ,3456 ,3082 ,3118 ,3603 ,3635 ,4023 ,4538 ,6117 ,8773 ,6886 ,6022 ,5098 ,3684 ,1115 ,234 ,0 
잠실(216),2017-04-24,하차,237 ,1987 ,4386 ,7762 ,6601 ,3859 ,4108 ,3563 ,3758 ,3322 ,3910 ,4049 ,5276 ,8494 ,7582 ,4528 ,3813 ,3970 ,2060 ,588 ,0 
잠실(216),2017-04-25,승차,611 ,2282 ,7032 ,9567 ,6141 ,3693 ,3301 ,3251 ,3670 ,3712 ,4066 ,4450 ,6165 ,9099 ,6642 ,5455 ,4514 ,3873 ,1221 ,211 ,0 
잠실(216),2017-04-25,하차,224 ,1771 ,4288 ,7517 ,6075 ,3679 ,3766 ,3575 ,3668 ,3625 ,3908 ,4420 ,5022 ,8878 ,7485 ,4471 ,4239 ,3905 ,2466 ,607 ,0 
잠실(216),2017-04-26,승차,546 ,2303 ,7081 ,9503 ,6221 ,3618 ,3348 ,3458 ,4003 ,3658 ,4257 ,4979 ,6644 ,9709 ,7181 ,6268 ,6021 ,5020 ,1674 ,249 ,0 
잠실(216),2017-04-26,하차,214 ,1798 ,4143 ,7351 ,6768 ,3840 ,3988 ,4244 ,4496 ,4250 ,4499 ,4816 ,5689 ,9600 ,7765 ,4383 ,4399 ,4565 ,2567 ,705 ,1 
잠실(216),2017-04-27,승차,544 ,2276 ,6924 ,9685 ,6262 ,3650 ,3483 ,3498 ,4210 ,3992 ,4353 ,4763 ,6675 ,9511 ,7237 ,6376 ,6510 ,5240 ,1847 ,303 ,0 
잠실(216),2017-04-27,하차,197 ,1899 ,4383 ,7547 ,6530 ,3848 ,4131 ,4078 ,4182 ,4222 ,4638 ,4987 ,5789 ,9258 ,8200 ,4830 ,4329 ,4548 ,2825 ,857 ,0 
잠실(216),2017-04-28,승차,533 ,2265 ,6735 ,9074 ,6036 ,3572 ,3393 ,3815 ,4540 ,4666 ,5064 ,6465 ,7881 ,10957 ,8724 ,7481 ,6643 ,6352 ,3397 ,382 ,0 
잠실(216),2017-04-28,하차,229 ,1786 ,4247 ,5487 ,9852 ,5276 ,4594 ,4379 ,4833 ,4973 ,5194 ,6006 ,6768 ,9866 ,9307 ,4981 ,4446 ,4781 ,3391 ,1217 ,0 
잠실(216),2017-04-29,승차,557 ,1355 ,1987 ,3183 ,4027 ,3839 ,4327 ,4728 ,5615 ,5871 ,6601 ,8156 ,8291 ,8535 ,7330 ,8604 ,7312 ,5954 ,1827 ,3 ,0 
잠실(216),2017-04-29,하차,221 ,2262 ,2016 ,4010 ,6489 ,4967 ,6205 ,6345 ,6966 ,7348 ,7062 ,7214 ,6435 ,5709 ,4224 ,3597 ,3496 ,3152 ,2243 ,342 ,0 
잠실(216),2017-04-30,승차,291 ,839 ,956 ,1669 ,2471 ,2331 ,2857 ,3881 ,4576 ,4664 ,5240 ,6286 ,6448 ,6653 ,5877 ,6704 ,6211 ,4299 ,1453 ,0 ,0 
잠실(216),2017-04-30,하차,158 ,1108 ,1266 ,2453 ,4398 ,3887 ,4846 ,4702 ,5445 ,4906 ,5251 ,5166 ,5357 ,4181 ,3453 ,2650 ,2710 ,2118 ,1624 ,0 ,0 
잠실새내(217),2017-04-01,승차,303 ,432 ,767 ,1166 ,1424 ,1312 ,1589 ,2070 ,1941 ,1776 ,1675 ,1723 ,1559 ,1451 ,1280 ,1264 ,1475 ,1610 ,932 ,8 ,0 
잠실새내(217),2017-04-01,하차,53 ,354 ,553 ,1152 ,1290 ,1086 ,1163 ,1624 ,1692 ,1665 ,1566 ,2097 ,2261 ,2534 ,2219 ,1681 ,1336 ,1223 ,892 ,128 ,0 
잠실새내(217),2017-04-02,승차,187 ,280 ,398 ,715 ,1055 ,937 ,1096 ,1513 ,1382 ,1128 ,1031 ,1151 ,1223 ,1196 ,1483 ,1570 ,6796 ,4119 ,1626 ,2 ,0 
잠실새내(217),2017-04-02,하차,18 ,207 ,212 ,635 ,795 ,691 ,751 ,1307 ,1384 ,1476 ,1440 ,2013 ,2608 ,3157 ,3083 ,3150 ,1568 ,1277 ,581 ,25 ,0 
잠실새내(217),2017-04-03,승차,311 ,1002 ,3617 ,4366 ,2434 ,1430 ,1272 ,1142 ,1187 ,1037 ,1234 ,1402 ,1421 ,1877 ,1512 ,1238 ,1192 ,1212 ,611 ,126 ,0 
잠실새내(217),2017-04-03,하차,23 ,409 ,955 ,1372 ,1403 ,957 ,960 ,1119 ,1211 ,1222 ,1497 ,1662 ,2186 ,3605 ,3520 ,2003 ,1730 ,1697 ,905 ,285 ,0 
잠실새내(217),2017-04-04,승차,218 ,922 ,3531 ,4447 ,2568 ,1499 ,1216 ,1120 ,1174 ,1070 ,1081 ,1439 ,1579 ,1985 ,1533 ,1243 ,1316 ,1343 ,881 ,206 ,0 
잠실새내(217),2017-04-04,하차,35 ,408 ,916 ,1396 ,1523 ,1007 ,933 ,1062 ,1255 ,1403 ,1466 ,1715 ,2336 ,3897 ,3504 ,2079 ,1756 ,1709 ,971 ,396 ,0 
잠실새내(217),2017-04-05,승차,225 ,855 ,3540 ,4408 ,2460 ,1382 ,1230 ,1088 ,1156 ,1017 ,1126 ,1361 ,1556 ,1998 ,1459 ,1203 ,1286 ,1245 ,733 ,164 ,4 
잠실새내(217),2017-04-05,하차,32 ,404 ,931 ,1321 ,1354 ,916 ,916 ,949 ,1148 ,1303 ,1493 ,1690 ,2334 ,3780 ,3677 ,1993 ,1694 ,1777 ,992 ,413 ,5 
잠실새내(217),2017-04-06,승차,199 ,894 ,3464 ,4467 ,2351 ,1376 ,1253 ,1086 ,1186 ,1081 ,1153 ,1391 ,1608 ,1931 ,1372 ,1198 ,1296 ,1336 ,963 ,181 ,0 
잠실새내(217),2017-04-06,하차,26 ,391 ,908 ,1235 ,1427 ,911 ,1007 ,1083 ,1262 ,1304 ,1341 ,1757 ,2342 ,3800 ,3385 ,1972 ,1823 ,1781 ,1052 ,415 ,0 
잠실새내(217),2017-04-07,승차,225 ,872 ,3319 ,4206 ,2274 ,1416 ,1341 ,1385 ,1251 ,1114 ,1247 ,1519 ,1801 ,2344 ,1767 ,1423 ,1480 ,1590 ,1171 ,306 ,1 
잠실새내(217),2017-04-07,하차,44 ,414 ,863 ,1353 ,1402 ,972 ,1050 ,1211 ,1259 ,1471 ,1792 ,1928 ,2567 ,4361 ,4420 ,2459 ,1949 ,1892 ,1155 ,502 ,16 
잠실새내(217),2017-04-08,승차,257 ,433 ,888 ,1347 ,1505 ,1318 ,2225 ,2307 ,1945 ,1767 ,1756 ,1964 ,2012 ,1842 ,1512 ,1469 ,1582 ,1873 ,1154 ,28 ,0 
잠실새내(217),2017-04-08,하차,31 ,393 ,644 ,1602 ,1458 ,1043 ,1331 ,1710 ,1834 ,1963 ,2045 ,2442 ,2571 ,2962 ,2269 ,1778 ,1615 ,1266 ,1061 ,139 ,0 
잠실새내(217),2017-04-09,승차,205 ,319 ,414 ,717 ,1058 ,1007 ,1049 ,1619 ,1442 ,1146 ,1084 ,1150 ,1302 ,1306 ,1265 ,1352 ,1214 ,1129 ,558 ,0 ,1 
잠실새내(217),2017-04-09,하차,18 ,217 ,207 ,583 ,892 ,664 ,741 ,1078 ,1400 ,1348 ,1517 ,1684 ,1700 ,1909 ,1466 ,1377 ,1047 ,847 ,515 ,0 ,0 
잠실새내(217),2017-04-10,승차,262 ,964 ,3660 ,4297 ,2331 ,1409 ,1212 ,1164 ,1280 ,1025 ,1209 ,1375 ,1489 ,1920 ,1546 ,1252 ,1259 ,1151 ,705 ,143 ,0 
잠실새내(217),2017-04-10,하차,52 ,346 ,950 ,1365 ,1327 ,900 ,996 ,1110 ,1180 ,1237 ,1584 ,1663 ,2251 ,3436 ,3619 ,2069 ,1740 ,1748 ,861 ,336 ,0 
잠실새내(217),2017-04-11,승차,218 ,937 ,3497 ,4534 ,2391 ,1588 ,1258 ,1139 ,1148 ,1032 ,1137 ,1438 ,1562 ,2012 ,1476 ,1169 ,1366 ,1293 ,834 ,177 ,0 
잠실새내(217),2017-04-11,하차,42 ,386 ,874 ,1355 ,1385 ,1078 ,1020 ,1077 ,1283 ,1331 ,1567 ,1865 ,2375 ,3758 ,3520 ,2024 ,1780 ,1841 ,991 ,347 ,0 
잠실새내(217),2017-04-12,승차,218 ,933 ,3471 ,4350 ,2461 ,1486 ,1338 ,1139 ,1164 ,1023 ,1148 ,1359 ,1533 ,2147 ,1545 ,1266 ,1296 ,1331 ,868 ,195 ,0 
잠실새내(217),2017-04-12,하차,32 ,361 ,919 ,1322 ,1362 ,968 ,951 ,1140 ,1286 ,1300 ,1512 ,1946 ,2462 ,3925 ,3668 ,1958 ,1779 ,1805 ,1071 ,374 ,0 
잠실새내(217),2017-04-13,승차,233 ,937 ,3411 ,4294 ,2435 ,1549 ,1251 ,1162 ,1216 ,1069 ,1113 ,1424 ,1617 ,1904 ,1556 ,1259 ,1327 ,1461 ,972 ,190 ,0 
잠실새내(217),2017-04-13,하차,35 ,372 ,886 ,1352 ,1462 ,944 ,1076 ,1027 ,1351 ,1286 ,1508 ,1807 ,2398 ,3909 ,3580 ,2025 ,1727 ,1892 ,951 ,363 ,0 
잠실새내(217),2017-04-14,승차,220 ,830 ,3272 ,4251 ,2320 ,1500 ,1246 ,1204 ,1373 ,1057 ,1127 ,1435 ,1725 ,2180 ,1637 ,1336 ,1280 ,1324 ,1108 ,276 ,0 
잠실새내(217),2017-04-14,하차,40 ,384 ,841 ,1397 ,1502 ,952 ,955 ,1225 ,1326 ,1440 ,1592 ,1890 ,2515 ,3984 ,3998 ,2335 ,1843 ,1777 ,1041 ,492 ,0 
잠실새내(217),2017-04-15,승차,227 ,440 ,804 ,1200 ,1498 ,1412 ,1647 ,1825 ,1896 ,1670 ,1626 ,1868 ,1810 ,1537 ,1218 ,1225 ,1359 ,2490 ,1532 ,6 ,0 
잠실새내(217),2017-04-15,하차,47 ,358 ,419 ,850 ,1292 ,978 ,1247 ,1455 ,1642 ,1830 ,2271 ,2482 ,2724 ,2648 ,1938 ,1730 ,1328 ,1550 ,1029 ,124 ,0 
잠실새내(217),2017-04-16,승차,216 ,304 ,433 ,790 ,1005 ,1020 ,1105 ,1786 ,1334 ,1195 ,1121 ,1007 ,972 ,1338 ,1068 ,1005 ,962 ,1900 ,869 ,1 ,0 
잠실새내(217),2017-04-16,하차,22 ,214 ,654 ,521 ,597 ,681 ,707 ,1084 ,1335 ,1368 ,1370 ,1917 ,1933 ,1808 ,1352 ,1086 ,943 ,998 ,493 ,100 ,0 
잠실새내(217),2017-04-17,승차,260 ,985 ,4121 ,4307 ,2262 ,1356 ,1198 ,1132 ,1152 ,1082 ,1071 ,1276 ,1443 ,1867 ,1417 ,1120 ,1209 ,1016 ,614 ,126 ,0 
잠실새내(217),2017-04-17,하차,31 ,397 ,861 ,1397 ,1350 ,932 ,1144 ,1457 ,1205 ,1301 ,1354 ,1644 ,2066 ,3509 ,3291 ,1711 ,1601 ,1557 ,873 ,321 ,0 
잠실새내(217),2017-04-18,승차,246 ,929 ,3435 ,4458 ,2459 ,1464 ,1158 ,1184 ,1145 ,1020 ,1071 ,1325 ,1492 ,1749 ,1438 ,1153 ,1203 ,1076 ,648 ,151 ,0 
잠실새내(217),2017-04-18,하차,40 ,404 ,852 ,1405 ,1397 ,917 ,962 ,1078 ,1295 ,1309 ,1425 ,1719 ,2289 ,3495 ,3286 ,1955 ,1648 ,1627 ,926 ,280 ,0 
잠실새내(217),2017-04-19,승차,231 ,950 ,3525 ,4252 ,2320 ,1444 ,1250 ,1124 ,1166 ,1050 ,1097 ,1370 ,1579 ,1992 ,1513 ,1178 ,1281 ,1242 ,759 ,166 ,1 
잠실새내(217),2017-04-19,하차,45 ,402 ,873 ,1330 ,1261 ,984 ,981 ,1063 ,1256 ,1384 ,1533 ,1737 ,2248 ,3969 ,3549 ,1787 ,1608 ,1864 ,919 ,378 ,0 
잠실새내(217),2017-04-20,승차,220 ,863 ,3353 ,4255 ,2349 ,1348 ,1228 ,1200 ,1176 ,1099 ,1142 ,1364 ,1571 ,1862 ,1506 ,1175 ,1246 ,1313 ,817 ,223 ,0 
잠실새내(217),2017-04-20,하차,33 ,385 ,930 ,1330 ,1416 ,950 ,948 ,1184 ,1241 ,1300 ,1356 ,1909 ,2314 ,3738 ,3473 ,1911 ,1725 ,1739 ,1004 ,376 ,0 
잠실새내(217),2017-04-21,승차,226 ,912 ,3271 ,4087 ,2318 ,1415 ,1219 ,1165 ,1276 ,1145 ,1241 ,1549 ,1809 ,2283 ,1712 ,1284 ,1400 ,1567 ,1443 ,340 ,0 
잠실새내(217),2017-04-21,하차,69 ,412 ,940 ,1345 ,1342 ,967 ,1060 ,1186 ,1347 ,1419 ,1585 ,2113 ,2504 ,3965 ,4246 ,2343 ,2014 ,1883 ,1082 ,590 ,0 
잠실새내(217),2017-04-22,승차,266 ,473 ,829 ,1283 ,1449 ,1409 ,1542 ,2141 ,1767 ,1583 ,1598 ,1692 ,1554 ,1296 ,1082 ,1083 ,1441 ,1649 ,1089 ,0 ,0 
잠실새내(217),2017-04-22,하차,57 ,367 ,782 ,884 ,1176 ,983 ,1103 ,1344 ,1673 ,1672 ,1998 ,2062 ,2167 ,2389 ,1933 ,1694 ,1599 ,1260 ,947 ,12 ,0 
잠실새내(217),2017-04-23,승차,181 ,317 ,414 ,710 ,1042 ,991 ,1152 ,1113 ,1258 ,1118 ,991 ,975 ,1043 ,1121 ,1163 ,1085 ,1047 ,841 ,426 ,0 ,0 
잠실새내(217),2017-04-23,하차,20 ,213 ,226 ,325 ,572 ,639 ,744 ,1077 ,1225 ,1059 ,1351 ,1436 ,1582 ,1691 ,1360 ,1097 ,1008 ,775 ,535 ,0 ,0 
잠실새내(217),2017-04-24,승차,253 ,1033 ,3626 ,4203 ,2321 ,1341 ,1224 ,1161 ,1228 ,1042 ,1160 ,1355 ,1447 ,1850 ,1468 ,1211 ,1224 ,1073 ,600 ,123 ,0 
